year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,read_test_pct_prof_midpt,math_test_pct_prof_midpt,title_i_status,enrollment,direct_certification,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl
2017,2.50E+11,Gen John J Stefanik,MA,Chicopee,Primary,Regular school,No,57,42,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,403,307,25.86363,2.24394,79,30.278454,87
2017,2.51E+11,General John Nixon Elementary,MA,Sudbury,Primary,Regular school,No,77,82,School is not eligible for either Title I Targeted Assistance or Schoolwide program,340,17,0,1.700912,1,2.617763,7
2017,2.50E+11,George F. Kelly Elementary,MA,Chelsea,Primary,Regular school,No,40,37,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,547,361,22.309723,2.006099,69,28.117174,83
2017,2.51E+11,George F. Willett,MA,Norwood,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,389,101,11.00807,1.596073,32,10.903303,36
2017,2.50E+11,George H Conley,MA,Boston,Primary,Regular school,No,37,27,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,212,104,19.06801,1.613507,59,23.975267,74
2017,2.50E+11,George H Potter,MA,Dartmouth,Primary,Regular school,No,50,39,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,430,139,13.228432,1.565415,39,12.598175,41
2017,2.50E+11,George H. Englesby Elementary School,MA,Dracut,Primary,Regular school,No,47,37,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,515,150,9.441051,1.481647,26,9.668724,32
2017,2.50E+11,George Keverian School,MA,Everett,Primary,Regular school,No,41,40,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,862,490,20.813208,1.782065,64,21.500433,68
2017,2.51E+11,George R Austin Intermediate School,MA,Freetown-Lakeville,Primary,Regular school,No,62,63,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,440,85,6.01778,1.480511,14,5.915104,19
2017,2.51E+11,George R Martin,MA,Seekonk,Primary,Regular school,No,63,55,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,479,71,7.119398,1.709687,18,8.480054,28
2017,2.51E+11,Georgetown High School,MA,Georgetown,High,Regular school,No,97.5,92,School is not eligible for either Title I Targeted Assistance or Schoolwide program,401,36,1.883817,1.463389,3,3.042757,8
2017,2.51E+11,Georgetown Middle School,MA,Georgetown,Middle,Regular school,No,53,48,School is not eligible for either Title I Targeted Assistance or Schoolwide program,230,25,4.241887,1.48625,9,5.400827,17
2017,2.51E+11,Gerard A. Guilmette,MA,Lawrence,Primary,Regular school,No,30,28,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,514,389,25.689909,2.231764,79,31.10931,89
2017,2.51E+11,German Gerena Community School,MA,Springfield,Primary,Regular school,No,33,25,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,720,592,30.643711,2.157107,91,40.834908,98
2017,2.51E+11,Gill Elementary,MA,Gill-Montague,Primary,Regular school,No,47,32,School is not eligible for either Title I Targeted Assistance or Schoolwide program,134,39,9.433464,1.481569,26,10.132623,33
2017,2.50E+11,Gilmore Elementary School,MA,Brockton,Primary,Regular school,No,25,21,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,558,380,23.044083,2.053136,71,18.939354,61
2017,2.50E+11,Gilmore School Early Childhood Center,MA,Brockton,Missing/not reported,Regular school,No,,,,,,,,,,
2017,2.51E+11,Glenbrook Middle,MA,Longmeadow,Middle,Regular school,No,71,71,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,342,29,3.4077,1.502028,6,8.344051,27
2017,2.51E+11,Glenwood Elementary School,MA,Wachusett,Primary,Regular school,No,59,54,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,343,47,4.057799,1.510431,8,4.365394,13
2017,2.51E+11,Glenwood,MA,Springfield,Primary,Regular school,No,37,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,298,226,25.745052,2.235623,79,35.936245,95
2017,2.51E+11,Glickman Elementary,MA,Springfield,Primary,Regular school,No,32,17,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,333,263,26.841015,2.313361,82,37.03221,96
2017,2.50E+11,Global Learning Charter Public School,MA,Global Learning Charter Public (District),High,Regular school,Yes,36,37,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,509,261,18.490082,2.951283,57,24.032194,74
2017,2.51E+11,Gloucester High,MA,Gloucester,High,Regular school,No,80,62,School is not eligible for either Title I Targeted Assistance or Schoolwide program,798,275,10.778282,1.456326,31,9.481082,31
2017,2.51E+11,Gloucester PreSchool,MA,Gloucester,Prekindergarten,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,107,46,,,,,
2017,2.51E+11,Glover,MA,Milton,Primary,Regular school,No,81,80,School is not eligible for either Title I Targeted Assistance or Schoolwide program,586,24,0.704674,1.608993,2,0.515895,3
2017,2.51E+11,Glover,MA,Marblehead,Primary,Regular school,No,67,52,School is not eligible for either Title I Targeted Assistance or Schoolwide program,370,24,4.209888,1.83723,9,5.090216,16
2017,2.51E+11,Goddard School/Science Technical,MA,Worcester,Primary,Regular school,No,19,17,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,465,346,27.916544,1.990259,85,29.349873,86
2017,2.51E+11,Golden Hill,MA,Haverhill,Primary,Regular school,No,26,26,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,497,280,18.938711,1.807727,59,19.774826,63
2017,2.50E+11,Goodrich Academy,MA,Fitchburg,High,Regular school,No,75,30,School is not eligible for either Title I Targeted Assistance or Schoolwide program,169,105,20.43552,1.910696,63,24.225332,74
2017,2.51E+11,Goodyear Elementary School,MA,Woburn,Primary,Regular school,No,52,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,307,112,12.008448,1.526782,35,12.136765,40
2017,2.50E+11,Gordon W Mitchell,MA,East Bridgewater,Primary,Regular school,No,57,50,School is not eligible for either Title I Targeted Assistance or Schoolwide program,663,116,5.38187,1.487835,12,4.634203,14
2017,2.51E+11,Gov Edward Winslow,MA,Marshfield,Primary,Regular school,No,81,75,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,413,45,3.078171,1.533323,6,4.289782,13
2017,2.51E+11,Gr Lawrence Regional Vocational Technical,MA,Greater Lawrence Regional Vocational Technical,High,Vocational school,No,88,67,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,1509,796,17.161644,1.717863,53,15.992871,52
2017,2.51E+11,Gr Lowell Regional Vocational Technical,MA,Greater Lowell Regional Vocational Technical,High,Vocational school,No,91,69,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,2270,1021,14.448937,1.584925,44,10.280602,34
2017,2.51E+11,Gr New Bedford Vocational Technical,MA,Greater New Bedford Regional Vocational Technical,High,Vocational school,No,97,86,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,2153,870,12.85415,1.520981,38,18.396263,59
2017,2.51E+11,Grace Farrar Cole,MA,Norwell,Primary,Regular school,No,69,66,School is not eligible for either Title I Targeted Assistance or Schoolwide program,476,32,4.292328,1.833188,9,2.864945,8
2017,2.51E+11,Grafton High School,MA,Grafton,High,Regular school,No,94,85,School is not eligible for either Title I Targeted Assistance or Schoolwide program,835,97,2.804972,1.440742,5,2.398949,6
2017,2.51E+11,Grafton Middle,MA,Grafton,Middle,Regular school,No,63,59,School is not eligible for either Title I Targeted Assistance or Schoolwide program,524,46,3.512092,1.499842,7,3.106068,8
2017,2.51E+11,Grafton Street,MA,Worcester,Primary,Regular school,No,14,6,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,387,289,25.339508,2.207359,78,26.772837,80
2017,2.50E+11,Graham and Parks,MA,Cambridge,Primary,Other/alternative school,No,52,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,362,95,11.105477,1.594179,32,12.000992,39
2017,2.51E+11,Granby Jr Sr High School,MA,Granby,High,Regular school,No,57,57,School is not eligible for either Title I Targeted Assistance or Schoolwide program,341,75,8.124662,1.465662,22,4.658393,14
2017,2.51E+11,Granite Valley Middle,MA,Monson,Middle,Regular school,No,47,39,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,278,61,8.106622,1.465552,22,6.517649,21
2017,2.50E+11,Granville Village School,MA,Southwick-Tolland-Granville Regional School District,Missing/not reported,Regular school,No,,,,,,,,,,
2017,2.51E+11,Great Falls Middle,MA,Gill-Montague,Middle,Regular school,No,31,24,School is not eligible for either Title I Targeted Assistance or Schoolwide program,245,107,15.691339,1.667438,48,16.390497,53
2017,2.50E+11,Great Oak,MA,Danvers,Primary,Regular school,No,62,57,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,379,63,5.076981,1.492166,11,5.310482,17
2017,2.50E+11,Greater Egleston Community High School,MA,Boston,High,Regular school,No,75,24.5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,105,70,22.018879,2.013901,68,26.926136,81
2017,2.51E+11,Green Meadow,MA,Maynard,Primary,Regular school,No,47,37,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,486,88,8.265759,1.668854,22,10.483258,35
2017,2.51E+11,Green Meadows Elementary,MA,Hampden-Wilbraham,Primary,Regular school,No,52,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,250,50,8.92647,1.648001,25,9.64327,32
2017,2.51E+11,Green River,MA,Greenfield,Missing/not reported,Regular school,No,,,,,,,,,,
2017,2.51E+11,Greenfield High,MA,Greenfield,High,Regular school,No,57,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,462,209,16.237432,1.692443,50,14.824055,49
2017,2.51E+11,Greenfield Middle,MA,Greenfield,Middle,Regular school,No,33,29,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,379,190,17.945513,1.777777,55,16.532135,54
2017,2.51E+11,Greenhalge,MA,Lowell,Primary,Regular school,No,32,32,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,502,377,28.157722,2.004278,85,28.855314,85
2017,2.51E+11,Greenleaf Kindergarten Center,MA,Haverhill,Primary,Regular school,No,,,School is not eligible for either Title I Targeted Assistance or Schoolwide program,108,79,24.805897,2.170609,76,25.64201,78
2017,2.50E+11,Greenlodge,MA,Dedham,Primary,Regular school,No,62,67,School is not eligible for either Title I Targeted Assistance or Schoolwide program,266,25,2.555542,1.547597,4,1.396028,4
2017,2.50E+11,Greenmont Avenue,MA,Dracut,Primary,Regular school,No,57,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,294,87,9.603566,1.483404,27,9.83124,32
2017,2.51E+11,Greenwood,MA,Wakefield,Primary,Regular school,No,72,67,School is not eligible for either Title I Targeted Assistance or Schoolwide program,221,18,2.117967,1.560614,3,0.410176,3
2017,2.51E+11,Greylock,MA,North Adams,Primary,Regular school,No,52,37,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,296,171,22.109318,1.707935,68,24.730453,76
2017,2.51E+11,Groton Dunstable Regional Middle,MA,Groton-Dunstable,Middle,Regular school,No,57,65,School is not eligible for either Title I Targeted Assistance or Schoolwide program,765,52,2.820585,1.515421,5,3.000563,8
2017,2.51E+11,Groton Dunstable Regional,MA,Groton-Dunstable,High,Regular school,No,97.5,97.5,School is not eligible for either Title I Targeted Assistance or Schoolwide program,786,35,0.304598,1.512772,1,0.484576,3
2017,2.51E+11,Guilmette Middle School,MA,Lawrence,Middle,Regular school,No,33,31,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,486,338,24.722013,2.19852,76,30.141413,87
2017,2.51E+11,H H Galligan,MA,Taunton,Primary,Regular school,No,42,47,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,240,166,23.41625,2.077426,72,26.191694,79
2017,2.51E+11,H Olive Day,MA,Norfolk,Primary,Regular school,No,,,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,462,31,1.957919,1.580005,3,3.606753,10
2017,2.51E+11,H.B. Lawrence School,MA,Holyoke,Primary,Regular school,No,12,7.5,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,278,250,30.66254,2.597598,91,39.175804,97
2017,2.51E+11,Hadley Elementary,MA,Hadley,Primary,Regular school,No,62,52,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,287,54,8.512989,1.660815,23,8.44716,28
2017,2.51E+11,Hadley,MA,Swampscott,Primary,Regular school,No,77,62,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,286,63,6.963571,1.473954,18,7.424775,24
2017,2.50E+11,Haggerty,MA,Cambridge,Primary,Regular school,No,62,52,School is not eligible for either Title I Targeted Assistance or Schoolwide program,257,68,11.180885,1.592746,32,12.0764,40
2017,2.50E+11,Hajjar Elementary,MA,Billerica,Primary,Regular school,No,49,42,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,462,107,7.358739,1.472765,19,7.175969,23
2017,2.51E+11,Hale,MA,Nashoba,Middle,Regular school,No,76,82,School is not eligible for either Title I Targeted Assistance or Schoolwide program,301,13,1.95554,1.538483,3,2.759043,7
2017,2.51E+11,Halifax Elementary,MA,Halifax,Primary,Regular school,No,59,60,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,597,114,3.610086,1.6746,7,5.1,16
2017,2.51E+11,Hamilton-Wenham Regional High,MA,Hamilton-Wenham,High,Regular school,No,97.5,97.5,School is not eligible for either Title I Targeted Assistance or Schoolwide program,560,33,0.807174,1.495666,2,3.455089,10
2017,2.50E+11,Hampden Charter School of Science East,MA,Hampden Charter School of Science East (District),High,Regular school,Yes,58,60,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,491,205,15.16543,2.8123,46,19.580256,63
2017,2.51E+11,Hampshire Regional High,MA,Hampshire,High,Regular school,No,67,57,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,701,113,6.870026,1.329924,17,4.4,13
2017,2.51E+11,Hancock Elementary,MA,Hancock,Primary,Regular school,No,69.5,49.5,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,42,12,9.588165,1.431437,27,6,19
2017,2.50E+11,Hancock,MA,Brockton,Primary,Regular school,No,38,23,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,659,312,15.799713,1.655429,48,11.694984,39
